"A function is defined by mapping f : A  B such that A contains m elements and B contains n elements and 1nm then number of onto functions are ________","r=1r=n nCr (-1)n-r rm","r=1r=n nCr (-1)n-r rn","r=1r=n nCr (-1)m-r rn","None of the mentioned","a"
"A function is defined by mapping f:AB such that A contains m elements and B contains n elements and m > n then number of bijections are ________","nCm x m!","nCm x n!","0","none of the mentioned","c"
"A ceil function map a real number to __________","smallest previous integer","greatest previous integer","smallest following integer","none of the mentioned","c"
"Floor(2.4) + Ceil(2.9) is equal to __________","4","6","5","none of the mentioned","c"
"If X = Floor(X) = Ceil(X) then __________","X is a fractional number","X is a Integer","X is less than 1","none of the mentioned","b"
"If f(x) = y then f-1(y) is equal to __________","y","x","x2","none of the mentioned","b"
"A function f(x) is defined from A to B then f -1 is defined __________","from A to B","from B to A","depends on the inverse of function","none of the mentioned","b"
"For any function fof -1(x) is equal to?","x","1","x2","none of the mentioned","a"
"The solution to f(x) = f -1(x) are __________","no solutions in any case","same as solution to f(x) = x","infinite number of solution for every case","none of the mentioned","b"
"Let the sum of the 3 consecutive terms in AP be 180 then midlle of those 3 terms would be ________","60","80","90","179","a"
"Let the multiplication of the 3 consecutive terms in GP be 8 then midlle of those 3 terms would be _______","2","3","4","179","a"
"The sum of the first n natural numbers is given by _________","n(n+1)/2","n(n-1)/2","n2(n+1)/2","None of the mentioned","a"
"The sum of square of  the first n natural numbers is  given by _________","n(n+1)(2n+1)/6","n(n-1)/2(2n+1)","n2(n+1)(2n+1)/6","None of the mentioned","a"
"The sum of cubes of  the first n natural numbers is given by _________","{n(n+1)/2}2","{n(n-1)/2}2","{n2(n+1)/2}2","None of the mentioned","a"
"For two equal sets there ___________","Cardinality is same","Cardinality is different","May be same or different","None of the mentioned","a"
"If there is a bijection between two sets A and B then _______","Cardinality of A is greater than B","Cardinality of B is greater than A","Cardinality of B is equal to A","None of the mentioned","c"
"If for sets A and B there exists an injective function but not bijective function from A to B then?","Cardinality of A is  strictly greater than B","Cardinality of B is  strictly greater than A","Cardinality of B is equal to A","None of the mentioned","b"
"If cardinality of (A U B) = cardinality of A+ cardinality of B. This means ____________","A is a subset of B","B is a subset of A","A and B are disjoint","None of the mentioned","c"
"A symmetric matrix is a one in which?","All diagonal elements are zero","All diagonal elements are 1","A = AT","A = -AT","c"
"An anti-symmetric matrix is a one in which?","All diagonal elements are zero","All diagonal elements are 1","A = AT","A = -AT","d"
"A matrix having one row and many columns is known as?","Row matrix","Column matrix","Diagonal matrix","None of the mentioned","a"
"A matrix having many rows and one column is known as?","Row matrix","Column matrix","Diagonal matrix","None of the mentioned","b"
"The trace of the matrix is defined as _______","Sum of all the elements of the matrix","Sum of all the elements of leading diagonal of  matrix","Sum of all non-zero elements of matrix","None of the mentioned","b"
"Two matrix can be added if _______","rows of both the matrices are same","columns of both the matrices are same","both rows and columns of both the matrices are same","number of rows of first matrix should be equal to number of column of second","c"
"Which of the following property of matrix multiplication is correct?","Multiplication is not commutative in general","Multiplication is associative","Multiplication is distributive over addition","All of the mentioned","d"
"If A is a lower triangular matrix then AT is a _________","Lower triangular matrix","Upper triangular matrix","Null matrix","None of the mentioned","b"
"If matrix A and B are symmetric and AB = BA iff _________","AB is symmetric matrix","AB is an anti-symmetric matrix","AB is a null matrix","None of the mentioned","a"
"Let A = [aij] given by abij = (i-j)3 is a _________","Symmetric matrix","Anti-Symmetric matrix","Identity matrix","None of the mentioned","b"
"Trace of the matrix of odd ordered anti-symmetric matrix is _________","0","1","2","All of the mentioned","a"
"If A is an invertible square matrix then _________","(AT)-1 = (A-1)T","(AT)T = (A-1)T","(AT)-1 = (A-1)-1","None of the mentioned","a"
"Let I3 be the Identity matrix of order 3 then (I3)-1 is equal to _________","0","3I3"," I3","None of the mentioned","c"
"The sets A and B have same cardinality if and only if there is ___________ from A to B.","One-to-one","One-to-many","Many-to-many","Many-to-one","a"
"The value of (i=1)3 (h=0)2 i is _________","10","17","15","18","d"
"The value of (i=0)4i! is __________","32","30","34","35","c"
"The value of (k=1)100(-1) k is _________","0","1","-1","2","b"
"Out of the following which property algorithms does not share?","Input","Finiteness","Generality","Constancy","d"
"In ________ search each element is compared with x till not found.","Binary","Sequential","Merge","None of the mentioned","b"
"The Worst case occurs in linear search algorithm when ____________","Item is somewhere in the middle of the array","Item is not in the array at all","Item is the last element in the array","Item is the last element in the array or is not there at all","d"
"The operation of processing each element in the list is known as _________","Sorting","Merging","Inserting","Traversal","d"
"The complexity of Bubble sort algorithm is _________","O(n)","O(log n)","O(n2)","O(n log n)","c"
"An algorithm in which we divide the problem into subproblem and then we combine the subsolutions to form solution to the original problem is known as _________","Brute Force","Divide and Conquer","GreedyAlgorithm"," None of the mentioned","b"
"An algorithm which uses the past results and uses them to find the new results is _________","Brute Force","Divide and Conquer","Dynamic programming algorithms","None of the mentioned","c"
"A Complexity of algorithm depends upon _________","Time only","Space only","Both Time and Space","None of the mentioned","c"
"An algorithm which tries all the possibilities unless results are satisfactory is and generally is time-consuming is _________","Brute Force","Divide and Conquer","Dynamic programming algorithms","None of the mentioned","a"
